X,Y,objectid,ncessch,leaid,name,opstfips,street,city,state,zip,stfip,cnty,nmcnty,locale,lat,lon,cbsa,nmcbsa,cbsatype,csa,nmcsa,necta,nmnecta,cd,sldl,sldu,schoolyear
-86.127911113,39.7483015540001,151,180020702683,1800207,Invent Learning Hub,18,1849 E Pleasant Run Pkwy S Dr,Indianapolis,IN,46203,18,18097,Marion County,11,39.748294,-86.127906,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1807,18100,18032,2021-2022
-86.1119291099999,39.7680945590001,152,180020802655,1800208,Paramount Englewood,18,1849 E Pleasant Run S Pkwy Drive,Indianapolis,IN,46203,18,18097,Marion County,11,39.768087,-86.111924,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1807,18100,18032,2021-2022
-86.579163196,39.1463384200001,153,180020902675,1800209,Excel Center - Bloomington,18,2088 Liberty Drive,Bloomington,IN,47403,18,18105,Monroe County,13,39.146331,-86.579158,14020,"Bloomington, IN",1,144,"Bloomington-Bedford, IN",N,N,1809,18062,18040,2021-2022
-87.243291487,40.2902195950001,154,180021000049,1800210,Attica Elementary School,18,500 E Washington,Attica,IN,47918,18,18045,Fountain County,32,40.290212,-87.243286,N,N,0,N,N,N,N,1804,18013,18023,2021-2022
-87.251779488,40.276752593,155,180021000050,1800210,Attica High School,18,211 E Sycamore St,Attica,IN,47918,18,18045,Fountain County,41,40.276745,-87.251774,N,N,0,N,N,N,N,1804,18013,18023,2021-2022
-86.134929126,39.8685945760001,156,180021102685,1800211,Purdue Polytechnic High Sch North,18,1405 Broad Ripple Ave,Indianapolis,IN,46220,18,18097,Marion County,11,39.868587,-86.134924,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1805,18086,18030,2021-2022
-85.769735912,38.5434693460001,157,180021201530,1800212,Henryville Elementary School,18,215 N Ferguson St,Henryville,IN,47126,18,18019,Clark County,41,38.543462,-85.769731,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18073,18045,2021-2022
-85.769735912,38.5434693460001,158,180021201531,1800212,Henryville Jr & Sr High School,18,213 N Ferguson St,Henryville,IN,47126,18,18019,Clark County,41,38.543462,-85.769731,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18073,18045,2021-2022
-85.946444958,38.469988324,159,180021201539,1800212,William W Borden Elementary School,18,303 West St,Borden,IN,47106,18,18019,Clark County,42,38.469981,-85.94644,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18045,2021-2022
-85.9470439579999,38.4693743230001,160,180021201540,1800212,William W Borden High School,18,301 West St,Borden,IN,47106,18,18019,Clark County,42,38.469367,-85.947039,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18045,2021-2022
-85.755227898,38.40786232,161,180021301536,1800213,Silver Creek High School,18,557 Renz Ave,Sellersburg,IN,47172,18,18019,Clark County,21,38.407855,-85.755223,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18045,2021-2022
-85.755510897,38.4055153210001,162,180021301537,1800213,Silver Creek Middle School,18,495 N Indiana Ave,Sellersburg,IN,47172,18,18019,Clark County,21,38.405508,-85.755506,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18045,2021-2022
-85.753795897,38.406648321,163,180021301538,1800213,Silver Creek Elementary School,18,503 N Indiana Ave,Sellersburg,IN,47172,18,18019,Clark County,21,38.406641,-85.753791,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18045,2021-2022
-85.745408894,38.40376832,164,180021302469,1800213,Silver Creek Primary School,18,8604 Commerce Park Dr,Sellersburg,IN,47172,18,18019,Clark County,41,38.403761,-85.745404,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18045,2021-2022
-86.253799322,41.668301892,165,180021402689,1800214,Purdue Polytechnic High School South Bend,18,635 S Lafayette Blvd,South Bend,IN,46601,18,18141,St. Joseph County,12,41.668294,-86.253794,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18006,18010,2021-2022
